"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"KOR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2006",101,
"KOR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2007",101,
"KOR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2008",99,
"KOR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2009",95,
"KOR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2010",96,
"KOR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2011",98,
"KOR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2012",98,
"KOR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2013",100,
"KOR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2014",100,
"KOR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2015",105,
"KOR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2016",104,
"KOR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2017",109.5423,
"KOR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","USD","A","2017",53404.98168,
"KOR","TEACHERSALARY","EARLYCHILDEDU_START","USD","A","2017",30395.08709,
"KOR","TEACHERSALARY","EARLYCHILDEDU_TOP","USD","A","2017",84842.44085,
"LUX","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2005",100,
"LUX","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2006",100,
"LUX","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2007",100,
"LUX","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2008",96,
"LUX","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2009",99,
"LUX","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2010",136,
"LUX","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2011",133,
"LUX","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2012",137,
"LUX","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2013",138,
"LUX","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2014",145,
"LUX","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2015",145,
"LUX","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2016",141,
"LUX","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2017",141.2119,
"LUX","TEACHERSALARY","EARLYCHILDEDU_15YREXP","USD","A","2017",102504.8216,
"LUX","TEACHERSALARY","EARLYCHILDEDU_START","USD","A","2017",70192.27905,
"LUX","TEACHERSALARY","EARLYCHILDEDU_TOP","USD","A","2017",124035.5148,
"MEX","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2000",87,
"MEX","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2005",100,
"MEX","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2006",101,
"MEX","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2007",102,
"MEX","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2008",103,
"MEX","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2009",103,
"MEX","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2010",103,
"MEX","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2011",107,
"MEX","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2012",108,
"MEX","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2013",109,
"MEX","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2014",112,
"MEX","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2015",112,
"MEX","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2016",122,
"MEX","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2017",124.7025,
"MEX","TEACHERSALARY","EARLYCHILDEDU_15YREXP","USD","A","2017",31685.93266,
"MEX","TEACHERSALARY","EARLYCHILDEDU_START","USD","A","2017",19893.43526,
"MEX","TEACHERSALARY","EARLYCHILDEDU_TOP","USD","A","2017",39995.70834,
"NLD","TEACHERSALARY","EARLYCHILDEDU_15YREXP","USD","A","2017",58035.68812,
"NLD","TEACHERSALARY","EARLYCHILDEDU_START","USD","A","2017",38922.46898,
"NLD","TEACHERSALARY","EARLYCHILDEDU_TOP","USD","A","2017",61279.48097,
"NOR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2005",100,
"NOR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2006",101,
"NOR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2007",104,
"NOR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2008",106,
"NOR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2009",110,
"NOR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2010",111,
"NOR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2011",116,
"NOR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2012",116,
"NOR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2013",121,
"NOR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2014",119,
"NOR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2015",121,
"NOR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2016",119,
"NOR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2017",119.6358,
"NOR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","USD","A","2017",41489.21728,
"NOR","TEACHERSALARY","EARLYCHILDEDU_START","USD","A","2017",35577.14662,
"NOR","TEACHERSALARY","EARLYCHILDEDU_TOP","USD","A","2017",41908.10795,
"POL","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2005",100,
"POL","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2008",106,
"POL","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2009",109,
"POL","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2010",113,
"POL","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2011",117,
"POL","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2012",120,
"POL","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2013",122,
"POL","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2014",122,
"POL","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2015",123,
"POL","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2016",124,
"POL","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2017",125.0584,
"POL","TEACHERSALARY","EARLYCHILDEDU_15YREXP","USD","A","2017",25552.61752,
"POL","TEACHERSALARY","EARLYCHILDEDU_START","USD","A","2017",15599.81855,
"POL","TEACHERSALARY","EARLYCHILDEDU_TOP","USD","A","2017",26636.23335,
"PRT","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2005",100,
"PRT","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2006",98,
"PRT","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2007",96,
"PRT","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2008",95,
"PRT","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2009",97,
"PRT","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2010",98,
"PRT","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2011",100,
"PRT","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2012",86,
"PRT","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2013",84,
"PRT","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2014",88,
"PRT","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2015",90,
"PRT","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2016",96,
"PRT","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2017",97.37863,
"PRT","TEACHERSALARY","EARLYCHILDEDU_15YREXP","USD","A","2017",42488.86837,
"PRT","TEACHERSALARY","EARLYCHILDEDU_START","USD","A","2017",32886.58833,
"PRT","TEACHERSALARY","EARLYCHILDEDU_TOP","USD","A","2017",65416.55013,
"SVK","TEACHERSALARY","EARLYCHILDEDU_15YREXP","USD","A","2017",14672.8492,
"SVK","TEACHERSALARY","EARLYCHILDEDU_START","USD","A","2017",12753.75457,
"SVK","TEACHERSALARY","EARLYCHILDEDU_TOP","USD","A","2017",15824.30597,
"ESP","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2005",100,
"ESP","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2006",101,
"ESP","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2007",99,
"ESP","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2008",103,
"ESP","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2009",107,
"ESP","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2010",107,
"ESP","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2011",102,
"ESP","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2012",98,
"ESP","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2013",95,
"ESP","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2014",94,
"ESP","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2015",95,
"ESP","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2016",97,
"ESP","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2017",97.96737,
"ESP","TEACHERSALARY","EARLYCHILDEDU_15YREXP","USD","A","2017",45068.86158,
"ESP","TEACHERSALARY","EARLYCHILDEDU_START","USD","A","2017",38986.72044,
"ESP","TEACHERSALARY","EARLYCHILDEDU_TOP","USD","A","2017",55384.28289,
"SWE","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2005",100,
"SWE","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2007",107,
"SWE","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2009",110,
"SWE","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2011",109,
"SWE","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2013",114,
"SWE","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2015",118,
"SWE","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2017",123.6728,
"SWE","TEACHERSALARY","EARLYCHILDEDU_15YREXP","USD","A","2017",39444.17934,
"SWE","TEACHERSALARY","EARLYCHILDEDU_START","USD","A","2017",36191.59979,
"SWE","TEACHERSALARY","EARLYCHILDEDU_TOP","USD","A","2017",42737.45526,
"CHE","TEACHERSALARY","EARLYCHILDEDU_START","USD","A","2017",52743.25729,
"CHE","TEACHERSALARY","EARLYCHILDEDU_TOP","USD","A","2017",80415.71313,
"TUR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2000",99,
"TUR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2005",100,
"TUR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2006",97,
"TUR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2007",101,
"TUR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2008",103,
"TUR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2009",109,
"TUR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2010",114,
"TUR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2011",112,
"TUR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2012",112,
"TUR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2013",114,
"TUR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2014",121,
"TUR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2015",124,
"TUR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2016",100,
"TUR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2017",119.7811,
"TUR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","USD","A","2017",28834.83216,
"TUR","TEACHERSALARY","EARLYCHILDEDU_START","USD","A","2017",26218.82939,
"TUR","TEACHERSALARY","EARLYCHILDEDU_TOP","USD","A","2017",33287.97688,
"USA","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2000",98,
"USA","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2005",100,
"USA","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2006",101,
"USA","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2007",101,
"USA","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2016",126,
"USA","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2017",127.3136,
"USA","TEACHERSALARY","EARLYCHILDEDU_15YREXP","USD","A","2017",64278.59,
"USA","TEACHERSALARY","EARLYCHILDEDU_START","USD","A","2017",38635.04,
"USA","TEACHERSALARY","EARLYCHILDEDU_TOP","USD","A","2017",71279.78,
"CHL","TEACHERSALARY","EARLYCHILDEDU_15YREXP","USD","A","2017",34231.2187,
"CHL","TEACHERSALARY","EARLYCHILDEDU_START","USD","A","2017",23428.61798,
"CHL","TEACHERSALARY","EARLYCHILDEDU_TOP","USD","A","2017",43760.34089,
"CRI","TEACHERSALARY","EARLYCHILDEDU_15YREXP","USD","A","2017",30303.89733,
"CRI","TEACHERSALARY","EARLYCHILDEDU_START","USD","A","2017",23887.50827,
"CRI","TEACHERSALARY","EARLYCHILDEDU_TOP","USD","A","2017",36720.28638,
"ISR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2000",95,
"ISR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2005",100,
"ISR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2006",104,
"ISR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2007",104,
"ISR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2008",110,
"ISR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2009",109,
"ISR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2010",106,
"ISR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2011",122,
"ISR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2012",131,
"ISR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2013",132,
"ISR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2014",141,
"ISR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2015",143,
"ISR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2016",145,
"ISR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2017",146.9198,
"ISR","TEACHERSALARY","EARLYCHILDEDU_15YREXP","USD","A","2017",33646.94231,
"ISR","TEACHERSALARY","EARLYCHILDEDU_START","USD","A","2017",23000.55458,
"ISR","TEACHERSALARY","EARLYCHILDEDU_TOP","USD","A","2017",61436.35447,
"LVA","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2000",74,
"LVA","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2005",100,
"LVA","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2006",129,
"LVA","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2007",142,
"LVA","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2010",127,
"LVA","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2011",124,
"LVA","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2012",127,
"LVA","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2015",142,
"LVA","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2005","A","2016",143,
"LVA","TEACHERSALARY","EARLYCHILDEDU_START","USD","A","2017",12994.40751,
"LTU","TEACHERSALARY","EARLYCHILDEDU_15YREXP","USD","A","2017",13842.3358,
"LTU","TEACHERSALARY","EARLYCHILDEDU_TOP","USD","A","2017",14431.62381,
"SVN","TEACHERSALARY","EARLYCHILDEDU_15YREXP","USD","A","2017",38890.42786,
"SVN","TEACHERSALARY","EARLYCHILDEDU_START","USD","A","2017",26822.66302,
"SVN","TEACHERSALARY","EARLYCHILDEDU_TOP","USD","A","2017",44690.76063,
"ISL","TEACHERSALARY","LOWSRY_15YREXP","USD","A","2017",39477.20988,
"ISL","TEACHERSALARY","LOWSRY_START","USD","A","2017",35755.8952,
"ISL","TEACHERSALARY","LOWSRY_TOP","USD","A","2017",39477.20988,
"ISL","TEACHERSALARY","EARLYCHILDEDU_15YREXP","USD","A","2017",38104.54661,
"ISL","TEACHERSALARY","EARLYCHILDEDU_START","USD","A","2017",34394.1855,
"ISL","TEACHERSALARY","EARLYCHILDEDU_TOP","USD","A","2017",38104.54661,
"BRA","TEACHERSALARY","LOWSRY_START","USD","A","2017",13971.38406,
"BRA","TEACHERSALARY","EARLYCHILDEDU_START","USD","A","2017",13971.38406,
"LTU","TEACHERSALARY","LOWSRY_START","USD","A","2017",19385.20254,
"LTU","TEACHERSALARY","EARLYCHILDEDU_START","USD","A","2017",12572.79586,
"ISL","TEACHERSALARY","UPPSRY_15YREXP","USD","A","2017",32705.94931,
"ISL","TEACHERSALARY","UPPSRY_START","USD","A","2017",30347.26074,
"ISL","TEACHERSALARY","UPPSRY_TOP","USD","A","2017",41414.38738,
"BRA","TEACHERSALARY","UPPSRY_START","USD","A","2017",13971.38406,
"LTU","TEACHERSALARY","PRY_START","USD","A","2017",19385.20254,
"LTU","TEACHERSALARY","UPPSRY_START","USD","A","2017",19385.20254,
