"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CAN","STUDENT","TRY","IDX2010","A","2016",,"M"
"CAN","STUDENT","PRY_NTRY","IDX2010","A","1995",,"M"
"CAN","STUDENT","PRY_NTRY","IDX2010","A","2000",,"M"
"CAN","STUDENT","PRY_NTRY","IDX2010","A","2005",,"M"
"CAN","STUDENT","PRY_NTRY","IDX2010","A","2008",100.632,
"CAN","STUDENT","PRY_NTRY","IDX2010","A","2009",,"M"
"CAN","STUDENT","PRY_NTRY","IDX2010","A","2010",100,
"CAN","STUDENT","PRY_NTRY","IDX2010","A","2011",98.826,
"CAN","STUDENT","PRY_NTRY","IDX2010","A","2012",96.74,
"CAN","STUDENT","PRY_NTRY","IDX2010","A","2013",100.027,
"CAN","STUDENT","PRY_NTRY","IDX2010","A","2014",102.369,
"CAN","STUDENT","PRY_NTRY","IDX2010","A","2015",103.869,
"CAN","STUDENT","PRY_NTRY","IDX2010","A","2016",,"M"
"CZE","STUDENT","TRY","IDX2010","A","1995",34.848,
"CZE","STUDENT","TRY","IDX2010","A","2000",54.838,
"CZE","STUDENT","TRY","IDX2010","A","2005",75.802,
"CZE","STUDENT","TRY","IDX2010","A","2008",89.689,
"CZE","STUDENT","TRY","IDX2010","A","2009",95.984,
"CZE","STUDENT","TRY","IDX2010","A","2010",100,
"CZE","STUDENT","TRY","IDX2010","A","2011",100.919,
"CZE","STUDENT","TRY","IDX2010","A","2012",98.224,
"CZE","STUDENT","TRY","IDX2010","A","2013",96.412,
"CZE","STUDENT","TRY","IDX2010","A","2014",92.62,
"CZE","STUDENT","TRY","IDX2010","A","2015",87.325,
"CZE","STUDENT","TRY","IDX2010","A","2016",,"M"
"CZE","STUDENT","PRY_NTRY","IDX2010","A","1995",129.164,
"CZE","STUDENT","PRY_NTRY","IDX2010","A","2000",121.038,
"CZE","STUDENT","PRY_NTRY","IDX2010","A","2005",112.75,
"CZE","STUDENT","PRY_NTRY","IDX2010","A","2008",104.403,
"CZE","STUDENT","PRY_NTRY","IDX2010","A","2009",102.183,
"CZE","STUDENT","PRY_NTRY","IDX2010","A","2010",100,
"CZE","STUDENT","PRY_NTRY","IDX2010","A","2011",97.901,
"CZE","STUDENT","PRY_NTRY","IDX2010","A","2012",95.577,
