"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","TEACHER","PRY_50_OVER","PC","A","2005",,"M"
"AUT","TEACHER","PRY_50_OVER","PC","A","2010",37.031,
"AUT","TEACHER","PRY_50_OVER","PC","A","2011",36.968,
"AUT","TEACHER","PRY_50_OVER","PC","A","2012",36.832,
"AUT","TEACHER","PRY_50_OVER","PC","A","2013",36.83,
"AUT","TEACHER","PRY_50_OVER","PC","A","2014",36.222,
"AUT","TEACHER","PRY_50_OVER","PC","A","2015",37.155,
"AUT","TEACHER","PRY_50_OVER","PC","A","2016",38.517,
"AUT","TEACHER","PRY_LT30","PC","A","2005",,"M"
"AUT","TEACHER","PRY_LT30","PC","A","2010",9.426,
"AUT","TEACHER","PRY_LT30","PC","A","2011",10.397,
"AUT","TEACHER","PRY_LT30","PC","A","2012",11.079,
"AUT","TEACHER","PRY_LT30","PC","A","2013",12.067,
"AUT","TEACHER","PRY_LT30","PC","A","2014",13.578,
"AUT","TEACHER","PRY_LT30","PC","A","2015",14.297,
"AUT","TEACHER","PRY_LT30","PC","A","2016",14.764,
"AUT","TEACHER","SRY_30_49","PC","A","2005",,"M"
"AUT","TEACHER","SRY_30_49","PC","A","2010",51.493,
"AUT","TEACHER","SRY_30_49","PC","A","2011",49.829,
"AUT","TEACHER","SRY_30_49","PC","A","2012",48.672,
"AUT","TEACHER","SRY_30_49","PC","A","2013",47.614,
"AUT","TEACHER","SRY_30_49","PC","A","2014",46.99,
"AUT","TEACHER","SRY_30_49","PC","A","2015",45.891,
"AUT","TEACHER","SRY_30_49","PC","A","2016",44.185,
"AUT","TEACHER","SRY_50_OVER","PC","A","2005",,"M"
"AUT","TEACHER","SRY_50_OVER","PC","A","2010",42.232,
"AUT","TEACHER","SRY_50_OVER","PC","A","2011",43.535,
"AUT","TEACHER","SRY_50_OVER","PC","A","2012",44.623,
"AUT","TEACHER","SRY_50_OVER","PC","A","2013",45.597,
"AUT","TEACHER","SRY_50_OVER","PC","A","2014",45.362,
"AUT","TEACHER","SRY_50_OVER","PC","A","2015",45.96,
"AUT","TEACHER","SRY_50_OVER","PC","A","2016",47.399,
"AUT","TEACHER","SRY_LT30","PC","A","2005",,"M"
"AUT","TEACHER","SRY_LT30","PC","A","2010",6.274,
"AUT","TEACHER","SRY_LT30","PC","A","2011",6.636,
"AUT","TEACHER","SRY_LT30","PC","A","2012",6.705,
"AUT","TEACHER","SRY_LT30","PC","A","2013",6.789,
"AUT","TEACHER","SRY_LT30","PC","A","2014",7.647,
"AUT","TEACHER","SRY_LT30","PC","A","2015",8.149,
"AUT","TEACHER","SRY_LT30","PC","A","2016",8.416,
"AUT","TEACHER","TRY_30_49","PC","A","2005",,"M"
"AUT","TEACHER","TRY_30_49","PC","A","2010",17.627,
"AUT","TEACHER","TRY_30_49","PC","A","2011",56.733,
"AUT","TEACHER","TRY_30_49","PC","A","2012",56.003,
"AUT","TEACHER","TRY_30_49","PC","A","2013",55.53,
"AUT","TEACHER","TRY_30_49","PC","A","2014",54.816,
"AUT","TEACHER","TRY_30_49","PC","A","2015",54.203,
"AUT","TEACHER","TRY_30_49","PC","A","2016",53.741,
"AUT","TEACHER","TRY_50_OVER","PC","A","2005",,"M"
"AUT","TEACHER","TRY_50_OVER","PC","A","2010",14.134,
"AUT","TEACHER","TRY_50_OVER","PC","A","2011",34.569,
"AUT","TEACHER","TRY_50_OVER","PC","A","2012",35.574,
"AUT","TEACHER","TRY_50_OVER","PC","A","2013",35.973,
"AUT","TEACHER","TRY_50_OVER","PC","A","2014",36.254,
"AUT","TEACHER","TRY_50_OVER","PC","A","2015",36.925,
"AUT","TEACHER","TRY_50_OVER","PC","A","2016",37.926,
"AUT","TEACHER","TRY_LT30","PC","A","2005",,"M"
"AUT","TEACHER","TRY_LT30","PC","A","2010",68.238,
"AUT","TEACHER","TRY_LT30","PC","A","2011",8.698,
"AUT","TEACHER","TRY_LT30","PC","A","2012",8.423,
"AUT","TEACHER","TRY_LT30","PC","A","2013",8.496,
"AUT","TEACHER","TRY_LT30","PC","A","2014",8.929,
"AUT","TEACHER","TRY_LT30","PC","A","2015",8.872,
"AUT","TEACHER","TRY_LT30","PC","A","2016",8.333,
